t,value
1717401310,9
1717401340,9
1717401370,9
1717401400,9
1717401430,9
1717401460,9
1717401490,9
1717401520,9
1717401550,9
1717401580,9
1717401610,9
1717401640,9
1717401670,9
1717401700,9
1717401730,9
1717401760,9
1717401790,9
1717401820,9
1717401850,9
1717401880,9
1717401910,9
1717401940,9
1717401970,9
1717402000,9
1717402030,9
1717402060,9
1717402090,9
1717402120,9
1717402150,9
1717402180,9
1717402210,9
1717402240,9
1717402270,9
1717402300,9
1717402330,9
1717402360,9
1717402390,9
1717402420,9
1717402450,9
1717402480,9
1717402510,9
1717402540,9
1717402570,9
1717402600,9
1717402630,9
1717402660,9
1717402690,9
1717402720,9
1717402750,9
1717402780,9
1717402810,9
1717402840,9
1717402870,9
1717402900,9
1717402930,9
1717402960,9
1717402990,9
1717403020,9
1717403050,9
1717403080,9
1717403110,9
1717403140,9
1717403170,9
1717403200,9
1717403230,9
1717403260,9
1717403290,9
1717403320,9
1717403350,9
1717403380,9
1717403410,9
1717403440,9
1717403470,9
1717403500,9
1717403530,9
1717403560,9
1717403590,9
1717403620,9
1717403650,9
1717403680,9
1717403710,9
1717403740,9
1717403770,9
1717403800,9
1717403830,9
1717403860,9
1717403890,9
1717403920,9
1717403950,9
1717403980,9
1717404010,9
1717404041,9
1717404071,9
1717404101,9
1717404131,9
1717404161,9
1717404191,9
1717404221,9
1717404251,9
1717404281,9
1717404311,9
1717404341,9
1717404371,9
1717404401,9
1717404431,9
1717404461,9
1717404491,9
1717404521,9
1717404551,9
1717404581,9
1717404611,9
1717404641,9
1717404671,9
1717404701,9
1717404731,9
1717404761,9
1717404791,9
1717404821,9
1717404851,9
1717404881,9
1717404911,9
1717404941,9
1717404971,9
1717405001,9
1717405031,9
1717405061,9
1717405091,9
1717405121,9
1717405151,9
1717405181,9
1717405211,9
1717405241,9
1717405271,9
1717405301,9
1717405331,9
1717405361,9
1717405391,9
1717405421,9
1717405451,9
1717405481,9
1717405511,9
1717405541,9
1717405571,9
1717405601,9
1717405631,9
1717405661,9
1717405691,9
1717405721,9
1717405751,9
1717405781,9
1717405811,9
1717405841,9
1717405871,9
1717405901,9
1717405931,9
1717405961,9
1717405991,9
1717406021,9
1717406051,9
1717406081,9
1717406111,9
1717406141,9
1717406171,9
1717406201,9
1717406231,9
1717406261,9
1717406291,9
1717406321,9
1717406351,9
1717406381,9
1717406411,9
1717406441,9
1717406471,9
1717406501,9
1717406531,9
1717406561,9
1717406591,9
1717406621,9
1717406651,9
1717406681,9
1717406711,9
1717406741,9
1717406771,9
1717406801,9
1717406831,9
1717406861,9
1717406891,9
1717406921,9
1717406951,9
1717406981,9
1717407011,9
1717407042,9
1717407072,9
1717407102,9
1717407132,9
1717407162,9
1717407192,9
1717407222,9
1717407252,9
1717407282,9
1717407312,9
1717407342,9
1717407372,9
1717407402,9
1717407432,9
1717407462,9
1717407492,9
1717407522,9
1717407552,9
1717407582,9
1717407612,9
1717407642,9
1717407672,9
1717407702,9
1717407732,9
1717407762,9
1717407792,9
1717407822,9
1717407852,9
1717407882,9
1717407912,9
1717407942,9
1717407972,9
1717408002,9
1717408032,9
1717408062,9
1717408092,9
1717408122,9
1717408152,9
1717408182,9
1717408212,9
1717408242,9
1717408272,9
1717408302,9
1717408332,9
1717408362,9
1717408392,9
1717408422,9
1717408452,9
1717408482,9
1717408512,9
1717408542,9
1717408572,9
1717408602,9
1717408632,9
1717408662,9
1717408692,9
1717408722,9
1717408752,9
1717408782,9
1717408812,9
1717408842,9
1717408872,9
1717408902,9
1717408932,9
1717408962,9
1717408992,9
1717409022,9
1717409052,9
1717409082,9
1717409112,9
1717409142,9
1717409172,9
1717409202,9
1717409232,9
1717409262,9
1717409292,9
1717409322,9
1717409352,9
1717409382,9
1717409412,9
1717409442,9
1717409472,9
1717409502,9
1717409532,9
1717409562,9
1717409592,9
1717409622,9
1717409652,9
1717409682,9
1717409712,9
1717409742,9
1717409772,9
1717409802,9
1717409832,9
1717409862,9
1717409892,9
1717409922,9
1717409952,9
1717409982,9
1717410013,9
1717410043,9
1717410073,9
