t,value
1717396747,1332441
1717396777,1332441
1717396807,1332441
1717396837,1332441
1717396867,1332441
1717396897,1332441
1717396927,1332441
1717396957,1332441
1717396987,1332441
1717397017,1332441
1717397047,1332441
1717397077,1332441
1717397107,1332441
1717397137,1332441
1717397167,1332441
1717397197,1332441
1717397227,1332441
1717397257,1332441
1717397287,1332441
1717397317,1332441
1717397347,1332441
1717397377,1332441
1717397407,1332441
1717397437,1332441
1717397467,1332441
1717397497,1332441
1717397528,1332441
1717397558,1332441
1717397588,1332441
1717397618,1332441
1717397648,1332441
1717397678,1332441
1717397708,1332441
1717397738,1332441
1717397768,1332441
1717397798,1332441
1717397828,1332441
1717397858,1332441
1717397888,1332441
1717397918,1332441
1717397948,1332441
1717397978,1332441
1717398008,1332441
1717398038,1332441
1717398068,1332441
1717398098,1332441
1717398128,1332441
1717398158,1332441
1717398188,1332441
1717398218,1332441
1717398248,1332441
1717398278,1332441
1717398308,1332441
1717398338,1332441
1717398368,1332441
1717398398,1332441
1717398428,1332441
1717398458,1332441
1717398488,1332441
1717398518,1332441
1717398548,1332441
1717398578,1332441
1717398608,1332441
1717398638,1332441
1717398668,1332441
1717398698,1332441
1717398728,1332441
1717398758,1332441
1717398788,1332441
1717398818,1332441
1717398848,1332441
